Edad;Experiencia;Ingreso;Familia;credito;educacion;cuenta de ahorros;servicios online;tarjeta de credito
50;24;8,888194417;1;300;1;0;1;0
34;9;9,949874371;4;2200;2;0;1;0
62;38;6,557438524;4;1200;2;0;1;0
26;0;5,477225575;4;1300;3;0;1;1
62;36;7,615773106;1;2800;2;0;0;1
34;9;6,403124237;3;2300;1;0;0;1
32;6;5,916079783;2;300;1;0;0;1
43;18;4,69041576;2;0;3;0;0;0
45;21;11,53256259;4;5700;3;0;1;1
25;0;3,741657387;2;900;3;0;0;1
62;38;9,110433579;1;1800;3;0;1;0
50;23;4,242640687;2;1000;2;0;1;1
62;38;7,211102551;4;1300;2;0;1;1
49;23;9;2;800;3;0;0;0
31;7;6,633249581;1;1200;1;0;1;1
37;13;12,56980509;2;4,11E+17;2;0;1;1
33;7;26617867,59;1;2700;2;0;1;0
55;31;11,40175425;4;6500;1;0;0;1
28;3;8,062257748;3;2600;3;0;0;0
62;36;9,433981132;2;2000;1;1;1;1
33;8;9,055385138;1;2600;2;0;1;1
34;8;5,385164807;2;2000;3;1;1;1
43;19;10,63014581;2;1800;2;0;0;1
39;15;8,94427191;2;1800;2;1;1;1
50;25;4,582575695;2;700;3;1;0;0
63;37;6,32455532;2;1000;3;0;0;0
54;28;9,695359715;1;1900;2;0;0;0
37;13;7,681145748;1;3600;2;0;0;0
27;0;5,744562647;4;1000;3;0;0;0
61;37;12,56980509;2;6000;1;0;1;1
42;18;10058477,43;2;1700;1;0;0;1
44;18;7,280109889;1;200;1;0;1;0
29;5;12,72792206;1;4300;1;0;0;1
51;25;11,48912529;1;300;1;0;1;0
33;9;5,477225575;2;1000;2;0;1;0
29;5;5,567764363;4;400;2;1;1;1
63;38;11,35781669;1;900;1;0;1;0
53;28;9,899494937;1;1300;3;0;1;0
26;1;8,602325267;4;2200;1;0;1;0
52;27;3,872983346;4;800;1;0;0;0
37;11;7,745966692;2;2800;1;0;0;1
54;29;12,40967365;1;2400;2;0;1;0
55;29;7920915,692;1;800;3;0;1;0
39;14;3,16227766;2;300;2;0;0;1
60;35;11,61895004;3;300;3;0;1;0
36;12;7,615773106;1;3600;2;0;0;0
48;23;5,656854249;1;100;1;0;0;1
32;7;10,53565375;1;3800;1;0;0;0
52;26;8,831760866;3;3000;2;0;0;0
47;23;13,03840481;2;6500;2;0;1;1
47;22;6,480740698;3;2700;2;0;1;1
38;12;5,385164807;4;200;1;0;0;1
28;4;9;3;1500;1;0;1;0
45;20;9,433981132;4;1900;3;0;1;0
52;28;9,110433579;1;0;1;0;1;0
42;17;12,9614814;2;7900;2;0;1;0
48;22;8,888194417;3;700;2;0;1;0
55;30;9,16515139;2;3700;1;0;1;0
55;25;5,916079783;3;1000;3;0;1;1
35;9;7,141428429;4;2200;2;1;1;0
341.786.153.620.406;8;6,708203932;2;100;1;0;0;1
29;4;8,485281374;4;2200;1;0;1;0
59;33;6,403124237;4;2500;1;1;0;0
31;5;8,485281374;3;1600;1;0;1;0
41;16;8,888194417;1;1000;3;1;1;0
52;28;7,141428429;1;1600;3;0;0;1
62;36;9,899494937;2;2800;1;0;0;0
56;31;5;4;900;2;0;1;0
34;9;6,92820323;1;2500;3;1;1;0
60;34;6,32455532;1;1600;1;0;1;0
40;14;5,291502622;2;800;3;0;0;0
42;17;9,433981132;1;100;2;0;1;0
29;5;11,61895004;2;600;1;0;0;0
31;7;3,16227766;4;700;2;0;1;0
43;17;7,681145748;3;900;3;0;1;1
54;30;7,348469228;1;1600;3;0;1;0
49;23;11,5758369;2;6300;1;1;1;0
59;33;5,916079783;1;200;1;0;0;0
52;27;13,96424004;1;8100;1;0;0;0
44;20;12,24744871;2;3300;1;0;0;1
62;38;6,244997998;4;2200;1;0;1;0
63;37;4,472135955;2;400;1;0;0;0
36;10;9,643650761;1;2800;3;0;1;0
34;9;11,5758369;1;4600;1;0;1;0
31;7;11,83215957;1;4000;1;1;0;1
58;32;6,480740698;3;1400;3;0;0;1
46;20;7,416198487;1;1500;2;0;0;0
52;27;5,291502622;3;1700;2;0;0;0
62;37;6,708203932;3;500;2;0;1;1
31;7;4,242640687;1;400;3;0;1;0
30;5;10,44030651;4;2,86E+17;2;0;0;1
48;22;13,19090596;1;2400;1;0;1;0
40;14;8,544003745;1;1500;3;1;1;0
34;9;9,16515139;4;2200;2;0;1;0
63;38;7,211102551;4;1700;1;0;1;1
29;5;5,830951895;4;400;2;0;0;1
59;34;6,32455532;3;900;3;1;1;0
51;25;4,582575695;4;600;3;0;1;1
49;25;5;4;1000;1;0;1;1
54;30;4,242640687;1;300;1;1;1;0
62;37;4,358898944;4;400;2;0;0;0
356.692.133.870.322;11;3;4;200;3;0;1;0
35;9;9,16515139;4;2200;2;1;0;0
52;28;8,888194417;1;2700;2;0;1;1
45;19;6,32455532;1;200;1;0;1;1
50;24;13,37908816;1;1000;1;0;1;0
31;5;5,916079783;1;600;3;0;0;0
37;11;7,681145748;4;200;3;0;0;0
60;35;10,90871211;2;3900;1;0;1;0
37;12;7,937253933;4;2100;3;0;1;0
40;14;8,831760866;4;1400;2;0;1;1
62;36;7,937253933;1;1600;1;1;1;0
56;30;7,810249676;3;2500;1;0;1;0
38;14;8,426149773;4;2000;3;0;0;0
26;0;12,4498996;2;7200;1;0;0;0
33;7;7,348469228;4;200;1;0;0;0
37;11;4,898979486;4;1500;3;0;0;0
52;26;9,643650761;1;2400;1;0;1;0
29;4;7,416198487;4;2000;2;0;1;0
54;30;12,04159458;2;6800;1;0;0;0
29;4;10,72380529;1;1900;1;0;0;0
51;25;8,246211251;2;1500;2;0;0;1
37;13;8,366600265;2;2700;1;0;0;0
48;23;6,557438524;4;1900;3;0;1;0
55;30;7,615773106;4;900;1;0;1;1
33;9;3,741657387;3;900;3;0;0;0
63;37;27697774,03;4;1700;3;0;1;1
44;18;3,741657387;2;100;3;0;0;1
58;34;5,916079783;1;1200;3;0;1;0
38;12;7,211102551;2;2400;2;0;0;0
52;26;13,82027496;1;1700;1;0;1;0
63;37;12,84523258;4;5100;3;0;0;0
30;4;3,31662479;1;100;2;0;1;1
50;25;6,633249581;2;700;2;0;1;0
29;5;5,477225575;3;1000;2;0;0;0
42;16;5;2;800;3;0;0;1
61;37;11,44552314;1;2900;1;0;1;0
61;36;6,164414003;3;900;3;0;1;1
54;30;4,795831523;2;400;1;0;0;0
43;18;9,695359715;4;1100;2;0;0;0
60;35;4,69041576;1;1300;1;0;0;0
63;33;13,34166406;4;9000;3;0;0;0
55;29;6,164414003;4;1500;3;0;0;1
39;14;10,04987562;2;400;1;0;1;1
59;33;10,09950494;2;1400;1;0;1;0
61;36;7,348469228;3;900;3;0;1;0
27;1;10,58300524;4;2300;3;0;1;1
40;14;6,480740698;2;300;1;0;0;1
43;17;9,899494937;3;1100;1;0;0;0
44;20;10,24695077;1;4700;1;0;0;1
52;26;7;1;1400;3;0;1;0
37;13;7,615773106;2;600;3;0;0;1
45;20;14,17744688;2;2800;1;0;1;1
39;15;7,874007874;4;2400;1;0;0;0
63;39;6,164414003;3;100;3;0;1;1
28;2;10,67707825;4;2100;3;0;1;0
41;16;4,795831523;2;300;2;0;0;0
56;29;6,403124237;4;2500;2;1;0;0
62;37;9,643650761;3;3000;3;0;1;1
51;27;9,38083152;1;2600;2;0;0;1
50;25;9,110433579;1;2800;2;0;1;1
55;29;4,582575695;4;700;3;0;1;0
28;4;12,60952021;1;1500;1;0;1;1
54;29;9;2;0;3;1;1;0
46;22;5,477225575;3;500;1;0;0;0
30;4;5;2;300;2;0;0;0
30;4;6,708203932;4;1300;3;0;0;0
65;39;13,03840481;3;7900;3;0;1;0
45;19;8,306623863;1;2800;1;0;1;1
31;6;11,53256259;1;1500;3;1;0;0
56;30;13,34166406;1;2900;1;0;1;0
45;19;9,110433579;2;1700;2;0;1;0
47;21;13,19090596;4;3200;3;0;0;0
40;14;8,366600265;3;2100;1;0;0;0
28;4;9,055385138;4;0;1;0;1;1
58;34;3,31662479;2;300;1;0;1;0
36;10;13,37908816;3;6600;1;0;1;0
59;35;11,13552873;1;7400;1;0;0;1
65;39;10,24695077;4;1700;3;0;1;0
60;35;13,82027496;4;5600;3;0;0;0
45;21;11,5758369;2;3300;1;0;1;1
58;34;12,20655562;2;6000;1;0;1;1
52;28;8,602325267;1;2600;2;0;1;1
52;26;13,92838828;2;5700;2;0;1;0
50;23;3,872983346;2;1000;2;0;0;0
37;13;6,164414003;1;1500;2;0;0;1
62;37;3,872983346;3;100;3;0;0;0
29;4;13,56465997;4;2200;3;0;1;0
49;23;7,615773106;4;2600;1;0;0;0
44;18;12,72792206;4;1300;1;0;0;0
36;12;9,16515139;1;800;2;0;1;1
58;32;10,39230485;3;4400;1;0;1;0
43;16;2,828427125;3;670;2;0;1;0
56;32;9,899494937;3;3900;3;0;0;0
56;30;10,63014581;2;2700;1;0;0;1
60;34;6,633249581;1;200;1;0;0;1
58;32;10,48808848;3;1700;2;0;0;0
60;36;7,937253933;4;2200;1;0;1;0
48;22;6,480740698;3;2200;2;0;0;0
53;28;4,358898944;4;800;1;0;0;1
46;21;8;1;2900;1;1;1;1
35;10;8,831760866;1;2600;2;0;0;0
62;36;6,633249581;2;300;1;0;0;0
32;7;9,055385138;2;2500;1;0;1;1
47;23;12,20655562;4;6100;1;0;0;1
48;22;9,16515139;2;400;3;0;0;0
37;12;11,48912529;2;3900;1;0;0;0
27;1;9,110433579;4;2100;3;0;1;1
28;2;11,83215957;2;2000;1;0;1;0
34;10;7,141428429;3;2000;1;0;0;0
50;26;4,795831523;4;200;1;0;0;1
52;28;4,69041576;2;400;1;0;1;1
61;36;7,745966692;3;500;2;0;0;0
34;9;13,41640786;2;6500;3;0;1;0
59;34;7,211102551;2;1600;3;0;1;0
29;3;6,708203932;4;200;1;0;1;1
63;38;7,937253933;2;1500;1;0;1;0
60;36;12,04159458;4;6900;1;0;0;1
32;8;26443339,35;2;2000;2;0;1;0
40;16;10,72380529;1;3400;1;0;1;0
49;23;9,16515139;3;2100;1;0;1;0
56;26;6,164414003;3;1000;3;0;1;0
64;39;7,681145748;2;1500;1;0;1;0
30;5;7,810249676;1;1,85E+17;2;1;1;0
33;8;7,615773106;2;100;1;0;1;1
38;13;13,82027496;2;3000;1;0;1;0
46;21;5,830951895;2;1300;1;0;0;0
61;36;13,56465997;4;2300;2;1;1;1
63;38;5,656854249;1;1500;2;0;0;0
46;21;6,403124237;1;1400;3;0;1;0
35;9;7,071067812;4;2200;2;1;0;0
59;33;8,544003745;2;1700;3;0;1;1
35;9;9,055385138;1;2500;1;0;0;0
58;34;7,348469228;4;1300;2;0;1;0
49;25;9,539392014;4;1400;2;0;1;0
28;2;12,20655562;2;7200;1;0;1;0
39;15;8,831760866;4;2400;1;0;1;0
63;38;9,110433579;2;3400;1;0;0;0
47;21;9,110433579;1;3800;1;0;0;0
40;16;8,831760866;4;2400;1;1;1;0
34;9;8,485281374;3;2300;1;0;0;0
62;38;8;4;2200;1;1;1;1
46;22;11,91637529;2;3300;1;0;0;0
57;31;10,63014581;4;600;3;1;1;0
42;17;6,633249581;1;300;3;1;1;1
52;28;8,062257748;1;0;1;1;1;1
65;40;9,899494937;3;1800;2;0;0;0
57;32;5,567764363;3;412,4648166;2;0;1;0
33;7;7,615773106;4;2200;2;0;1;1
59;35;9,16515139;1;1800;3;0;1;0
44;19;7;4;1900;3;0;1;0
37;12;7,874007874;3;700;2;1;0;1
24;-2;7,071067812;3;2400;2;0;0;0
32;7;7,416198487;4;2000;2;0;1;0
33;7;5,656854249;1;600;3;0;1;0
33;7;6,557438524;4;800;1;1;0;0
62;37;5,567764363;3;200;1;0;1;0
39;13;8,246211251;3;2100;1;0;1;0
29;3;10,14889157;4;3400;1;0;1;0
46;22;5,291502622;1;1000;1;0;1;1
25;-1;6,32455532;3;2400;2;0;1;0
27;3;4,472135955;4;1000;1;0;1;1
55;29;5,385164807;4;1500;3;0;1;0
60;36;8,888194417;1;1800;3;0;0;1
38;14;5,291502622;4;400;2;0;1;0
41;17;5,744562647;1;700;1;0;0;0
54;30;3,605551275;1;300;1;1;0;0
31;7;9,16515139;1;100;1;0;1;0
40;16;10,44030651;2;2200;1;0;1;0
40;14;4,69041576;2;1400;3;0;0;0
28;3;8,426149773;1;3300;2;0;1;0
53;29;9,695359715;4;1000;2;0;1;0
61;36;3,872983346;4;400;2;0;0;0
60;35;4,898979486;1;100;1;0;0;0
38;13;4,795831523;4;200;3;0;1;0
59;35;11;1;2900;1;0;0;1
45;15;5,656854249;1;750;3;0;1;0
55;30;9,219544457;1;100;3;0;0;0
30;4;7;3;1100;2;0;0;1
53;29;8,306623863;4;1000;2;0;1;0
28;3;12,20655562;1;800;1;0;1;0
331.284.881.690.143;8;4,582575695;4;1000;1;0;0;0
56;30;5,567764363;2;300;1;0;1;1
30;4;5,916079783;2;300;2;0;0;1
41;17;12,64911064;2;8000;1;0;1;0
51;27;7,937253933;2;1000;3;0;1;0
26;1;6,92820323;3;2600;3;0;0;0
50;26;6,164414003;4;900;2;0;1;0
43;17;6,403124237;3;2200;2;0;1;0
34;10;7,280109889;3;2600;2;0;1;0
54;28;9,055385138;4;2600;3;0;0;0
51;25;9,219544457;4;4900;1;0;1;1
41;16;13,22875656;2;1100;3;1;1;0
29;3;6,403124237;4;1,09E+17;1;0;1;0
39;13;7,810249676;2;2400;2;0;1;0
36;12;8,544003745;4;2000;3;0;1;0
55;29;4,358898944;4;700;3;0;0;1
60;36;2,828427125;2;1000;1;0;0;0
42;17;7,348469228;4;1900;3;0;0;0
39;15;7,348469228;4;2200;2;0;0;1
49;25;11,3137085;2;400;1;0;0;0
39;15;11,18033989;1;3500;1;0;1;1
57;32;8,602325267;4;700;1;0;0;1
30;6;9,110433579;4;3400;1;0;1;0
36;10;8,831760866;2;4500;3;0;1;1
48;24;23826269,95;1;831,6123114;1;0;0;0
45;19;5,567764363;3;500;2;0;1;1
47;23;14,10673598;2;6670;1;0;1;0
38;13;13,07669683;2;7800;1;0;1;0
47;22;3,31662479;2;0;1;0;0;0
30;5;10,86278049;4;3000;3;0;1;0
38;14;7,874007874;1;1500;3;0;1;0
58;32;7,681145748;1;1600;1;0;1;0
63;37;10,44030651;1;2000;1;0;1;0
35;10;8,544003745;3;2300;1;0;1;0
56;30;4,898979486;2;400;3;0;0;0
39;13;9,643650761;4;3600;3;0;1;0
30;6;8,485281374;1;100;1;0;0;0
36;11;12,72792206;1;8600;1;0;1;0
42;18;8,062257748;3;2100;3;0;1;1
43;18;9,110433579;2;3800;3;0;0;0
33;7;10,95445115;1;3200;3;0;1;0
28;4;6,708203932;1;1000;3;0;1;0
57;32;7,937253933;4;700;1;0;1;0
38;13;11,35781669;3;4100;3;0;1;1
50;24;13,7113092;3;1300;1;0;0;1
60;34;7,745966692;3;2500;1;0;1;0
30;4;6,244997998;1;1500;1;0;1;0
50;25;3,741657387;4;800;1;0;1;0
56;32;9,16515139;1;4300;1;0;1;1
46;19;7,681145748;3;2670;2;0;0;0
44;20;8,485281374;3;300;3;0;1;0
31.998.746.826.676;4;10069985,77;2;2500;1;0;1;1
60;35;11,18033989;2;3900;1;0;0;0
39;14;8,94427191;2;400;1;1;0;0
64;39;4,472135955;3;100;3;1;0;0
51;25;6,244997998;1;1200;2;0;1;0
45;21;11,83215957;2;7600;1;0;0;0
41;16;7,874007874;2;2200;3;0;1;1
39;13;7,211102551;1;2000;1;0;0;1
61;35;6,164414003;2;1000;3;0;0;0
39;14;11,87434209;4;6300;1;0;1;1
59;35;4,242640687;1;1200;3;0;1;0
56;31;24685952,73;2;1200;3;1;0;0
39;15;8,062257748;1;1500;3;0;0;0
61;36;6,633249581;4;2100;1;0;0;0
53;28;13,15294644;4;2700;1;0;1;0
39;14;5,567764363;2;1400;2;0;1;1
36;12;7,681145748;3;2000;1;0;0;0
31;5;13,41640786;1;2900;3;0;0;0
38;14;10,19803903;2;1800;2;0;0;0
53;29;7,071067812;4;100;3;0;1;0
45;19;2,828427125;2;100;3;0;0;1
65;41;10,72380529;4;1700;2;0;0;0
37;11;4,582575695;3;200;2;0;1;0
29;3;9783582,965;3;3300;3;0;1;0
55;30;5,830951895;4;100;3;0;1;0
46;21;10,72380529;2;4200;3;0;1;1
40;16;11,18033989;2;2200;1;1;1;0
62;38;6,708203932;4;1300;2;0;1;0
59;35;6,480740698;1;1800;3;0;1;0
56;32;9,38083152;2;300;1;0;1;0
55;30;9,16515139;2;0;3;0;0;0
46;21;7,280109889;4;1900;3;0;0;0
62;38;8,062257748;1;0;2;0;1;0
36;10;4,582575695;3;100;2;0;0;1
47;21;11,74734012;1;0;1;0;0;0
32;8;8,888194417;1;100;1;0;0;0
29;4;3;4;500;3;1;1;1
37;11;3,741657387;3;100;2;0;1;0
41;17;11,78982612;2;8000;1;0;1;0
61;36;5,385164807;1;1300;1;0;0;0
53;27;5,916079783;3;900;3;0;1;0
36;10;9,055385138;2;2800;1;0;0;1
46;22;8,602325267;3;700;1;0;1;0
48;24;8,660254038;4;1400;2;0;1;0
40;10;6,633249581;3;2000;3;0;1;0
63;38;5,291502622;2;500;2;1;1;0
64;39;10,04987562;4;3400;2;1;0;1
51;27;4,472135955;4;500;2;0;1;0
55;31;11,13552873;2;300;1;0;1;0
43;19;5,291502622;4;300;1;0;0;0
42;18;8,660254038;3;2330;1;0;0;1
34;8;2,828427125;3;100;2;1;1;0
29;3;6,244997998;4;2100;3;1;1;0
44;14;6,633249581;3;2000;3;1;1;1
30;5;11;2;3100;1;1;1;0
54;29;6,633249581;2;2300;3;0;1;0
43;19;5,567764363;4;300;1;0;1;0
52;26;13,41640786;1;1000;1;0;1;1
29;3;6,403124237;1;1900;3;0;1;1
47;21;11,09053651;1;7300;1;0;0;0
40;14;7,348469228;2;700;1;0;0;0
33;9;12,32882801;1;6000;1;0;1;1
41;15;7,615773106;3;500;3;0;1;0
57;31;8,062257748;4;2600;3;0;0;1
43;18;4,582575695;2;1400;2;0;1;1
34;8;3,16227766;1;400;2;0;1;0
36;11;12,56980509;2;7800;1;0;1;1
38;14;10,24695077;2;1900;1;0;1;0
59;33;4,795831523;2;200;3;0;1;0
32;8;6,480740698;1;200;3;0;1;0
36;12;7,141428429;3;2000;1;0;1;0
57;31;8;3;2500;1;0;0;1
61;36;4,795831523;2;500;2;1;1;0
58;34;9,16515139;4;1600;2;0;1;0
38;14;5;4;1000;1;0;0;0
63;37;8,831760866;4;1700;3;0;1;0
44;20;6,244997998;2;2100;3;0;0;0
61;36;3,605551275;3;500;1;0;1;0
58;32;10127705,15;1;2800;2;0;1;0
39;13;5,656854249;2;800;3;0;1;0
59;35;6,557438524;4;1300;1;0;1;0
54;29;5,656854249;2;600;3;1;1;1
49;24;7,071067812;4;1800;3;0;0;0
36;11;3,872983346;2;300;2;0;0;0
50;24;13,15294644;1;1000;1;0;1;1
61;36;4,242640687;1;1300;1;0;0;0
42;16;5,916079783;3;1500;1;0;0;0
52;26;8,366600265;2;1100;1;0;1;0
63;38;11,5758369;3;4000;2;0;0;1
34;9;9,591663047;1;2800;1;1;1;0
58;32;3,464101615;3;300;3;0;0;0
40;15;12,68857754;2;3300;1;0;0;1
42;17;5,291502622;1;500;3;0;0;0
39;13;9,433981132;4;1400;2;0;0;0
35;10;4,898979486;4;1100;3;0;0;0
60;34;7,810249676;4;1700;2;0;0;0
59;34;3,605551275;4;900;2;0;0;0
27;1;6,480740698;3;2400;2;0;0;0
53;29;9,746794345;4;1000;2;1;1;1
65;41;9,110433579;3;2000;3;0;1;0
61;37;7,745966692;3;2000;3;0;1;0
63;37;6,244997998;2;700;3;1;1;1
27;3;10,19803903;2;2500;1;0;1;0
65;40;5,830951895;1;1100;3;0;1;1
30;4;9,219544457;4;2100;3;0;1;0
65;39;10,63014581;4;2400;3;0;1;0
602.520.369.091.875;38;9,949874371;4;1700;2;0;0;0
26;2;7,416198487;3;700;2;0;1;0
49;24;5,477225575;4;400;2;0;1;1
48;23;4,582575695;1;100;1;0;0;0
65;39;10;4;1700;3;0;0;1
29;3;7,416198487;3;1100;2;0;1;0
63;37;11,13552873;3;5000;2;0;0;0
41;17;10,90871211;2;6100;1;0;1;0
61;36;11,44552314;1;900;1;0;1;0
31;7;8;1;1200;1;0;1;0
52;25;6,557438524;3;1000;2;0;1;1
57;32;5,744562647;2;2000;2;0;1;0
62;38;7,280109889;1;0;2;0;0;0
63;38;12,16552506;2;4300;3;0;1;0
48;24;12,16552506;2;3300;1;0;1;1
63;37;5;2;200;3;1;1;0
52;26;13,34166406;1;1000;1;0;0;0
41;17;6,633249581;1;300;3;0;1;0
54;30;5,385164807;2;800;1;0;0;1
62;38;10;4;1700;2;0;1;0
44;20;9;4;2000;3;0;1;0
29;3;8,306623863;4;1800;2;0;1;1
31;5;5,291502622;3;1000;1;0;1;0
26;0;4,795831523;1;100;2;0;0;0
36;11;9,219544457;3;1200;3;0;1;0
60;34;7,071067812;3;2200;3;0;1;1
27;3;10,44030651;2;2500;1;0;1;0
37;13;13,11487705;2;6500;1;0;0;0
53;23;7,615773106;4;2000;3;0;1;1
45;18;6,708203932;3;1000;2;0;1;0
47;23;5,385164807;4;600;1;0;1;0
51;27;12,4498996;2;400;1;0;0;1
41;17;11283368,11;2;2500;1;0;1;1
52;26;4,358898944;1;1400;3;0;1;0
38;13;9,16515139;4;700;3;0;0;0
60;30;5,291502622;1;1500;3;0;1;0
32;7;9,695359715;2;3100;1;0;1;0
61;37;6,32455532;4;2200;1;0;1;1
25;0;9,38083152;2;1800;2;0;1;1
52;27;5,744562647;2;700;2;0;0;1
59;34;5,744562647;3;200;1;0;0;0
54;30;8;1;1800;3;0;0;1
62;37;12,4498996;1;1300;1;0;0;0
43;17;11,18033989;4;3500;2;0;0;0
59;35;8,602325267;4;2300;3;0;0;0
61;35;7,141428429;3;1400;3;0;1;0
52;25;6,633249581;3;1000;2;1;1;0
60;33;6,480740698;4;2500;2;0;1;0
56;32;5,656854249;2;800;1;0;1;0
36;11;5,567764363;4;1700;1;0;1;1
52;28;3,31662479;3;400;1;0;0;0
65;41;9,16515139;2;0;3;0;1;1
39;13;6,244997998;2;800;3;1;0;0
52;26;10,19803903;2;2400;2;0;1;1
53;27;9,433981132;1;800;3;0;1;1
60;34;9,591663047;2;2000;1;0;0;0
48;22;10,95445115;1;0;1;1;1;0
46;20;7,348469228;4;2900;1;0;1;1
30;5;8,831760866;1;2600;2;0;1;0
38;12;7,681145748;2;2400;2;0;0;0
29;4;12,24744871;1;800;1;1;0;1
63;39;7,280109889;1;800;1;0;0;0
41;11;5,916079783;1;750;3;0;1;0
34;8;9,949874371;2;4500;3;1;0;0
45;21;5,385164807;1;300;3;0;1;1
37;13;9,746794345;2;1700;2;0;0;0
59;33;8,246211251;2;2300;3;0;1;0
61;37;12,4498996;1;2900;1;0;1;0
62;37;6,164414003;3;500;2;0;0;0
46;20;8,366600265;4;2900;1;0;0;1
35;11;24399357,96;1;1700;1;0;0;1
28;3;10,95445115;1;800;1;0;0;0
60;34;4,795831523;1;800;2;0;1;0
51;26;11,53256259;1;600;1;0;0;0
30;4;6,633249581;1;1900;3;0;0;0
36;10;6,244997998;1;2000;1;0;0;0
35;11;8,660254038;2;1700;2;0;1;0
30;6;3,605551275;3;900;3;1;1;0
52;28;5,567764363;4;900;2;0;1;0
52;26;6,708203932;4;1800;1;0;1;0
35;9;5,385164807;3;900;1;0;1;0
44;20;6,164414003;2;2100;3;0;1;0
38;14;11,04536102;2;8000;1;0;1;1
64;40;13,45362405;2;5,11E+17;2;0;1;1
34;8;8,888194417;1;2500;1;0;1;0
24;-1;8,660254038;4;200;1;0;1;0
39;9;10,86278049;2;6000;3;0;1;1
43;18;9,16515139;1;4000;3;0;0;0
58;32;6,557438524;3;1400;1;0;0;1
60;36;6,244997998;4;1300;2;0;1;0
36;12;11,09053651;2;3000;3;0;0;0
44;17;5;3;1000;2;0;0;1
60;34;8,831760866;3;4400;1;0;0;0
31;5;4,69041576;1;600;3;0;0;0
53;29;3,16227766;2;400;1;0;0;0
35;9;8,888194417;4;2200;2;0;0;0
45;21;10,72380529;2;3300;1;0;1;0
32;6;6,633249581;4;200;1;0;1;1
47;21;9,219544457;2;1700;2;0;0;1
30;3;7,810249676;4;2000;2;0;1;0
34;9;10,09950494;4;2200;2;0;1;0
54;30;8,306623863;1;1,86E+17;3;0;1;1
56;30;6,164414003;1;200;1;0;0;0
33;7;6,244997998;2;2000;3;0;0;0
51;25;6,708203932;3;600;2;0;1;0
46;22;13,52774926;1;3100;2;0;1;1
43;18;3,605551275;2;100;2;0;1;1
38;13;10,90871211;2;7800;1;0;0;0
34;10;10,67707825;3;3300;3;1;0;0
52;27;6,708203932;1;1300;2;0;0;0
52;27;7,874007874;4;1800;3;0;0;0
58;32;6,32455532;1;1600;1;0;1;1
35;11;7,615773106;3;2800;1;0;1;0
35;8;6,92820323;2;1670;2;0;1;0
40;14;7,874007874;2;2400;2;0;1;1
32;6;6,164414003;1;300;1;0;1;0
33;7;11,78982612;1;4000;3;0;1;1
50;24;6,32455532;4;2600;1;0;1;0
61;31;11,40175425;2;2600;3;1;0;0
62;37;9,899494937;1;900;1;0;1;0
30;6;13,49073756;4;800;3;0;1;0
50;25;9,055385138;1;1300;3;0;1;0
39;14;7,348469228;3;3000;1;0;0;1
42;18;6,557438524;1;300;3;0;0;0
47;22;11,04536102;1;5100;3;0;0;0
58;33;5842447,019;2;500;2;0;1;0
45;21;5,385164807;1;300;3;0;1;0
66;42;7,280109889;2;1100;1;0;1;1
25;1;7,348469228;4;1600;1;0;1;1
48;24;12,84523258;1;5000;1;0;0;1
52;27;6,244997998;4;200;2;0;1;0
50;25;10,67707825;1;600;1;0;0;1
59;35;9,695359715;1;3800;1;1;0;0
65;41;10,24695077;4;1700;2;0;1;0
32;7;5,291502622;4;1100;3;0;0;0
35;10;9;3;600;2;0;1;0
45;21;11;1;4700;1;0;0;0
30;5;9,219544457;1;2600;2;0;1;0
31;5;13,56465997;4;3400;2;0;1;1
